track_album_name,valence,energy,danceability,tempo,loudness,cluster
Whatever She Wants,0.4234384792145393,0.5129274662807503,0.8087164438647972,0.24735757839270373,0.8341871342661025,0
euphoria,0.11740129517443074,0.6442165648758567,0.8391479187044886,0.47473524022485175,0.8720311013019622,2
The Forever Story (Extended Version),0.5184875705034467,0.5680488435535048,0.5598304532116073,0.1435500067289875,0.8290238321825583,0
Feel It (From The Original Series “Invincible”),0.4171715061625234,0.5941062219006252,0.5500489077274208,0.37411617338012576,0.8545771154352361,2
Push Up (Main Edit),0.1644035930645498,0.8316292476032223,0.7695902619280512,0.138674078905142,0.7955332374916477,2
Strangers,0.40359306454982236,0.5239517417353012,0.6185197261167263,0.6301955547273725,0.8051106566505357,2
BACKBONE,0.6344265719657405,0.9358587609917038,0.7804586457993696,0.20589148731327062,0.9538947496304697,3
FUNKED UP,0.7023187800292457,0.9288433129751714,0.7565482012824692,0.3194716192014245,0.9784558689533684,3
Unheard,0.9446417380405263,0.6211658071072502,0.7413324638626235,0.35614977690818556,0.8618462348391278,3
Montagem Mysterious Game,0.20096093586797575,0.6412099442973428,0.5196174328877295,0.42350694120935434,0.761900905096483,2
TUCA DONKA,0.49341967829538325,0.964922759917338,0.8239321812846429,0.4233878898930608,0.9061291432968192,2
Scarlet,0.7273866722373092,0.557024568098954,0.8750135854798391,0.2678240525068067,0.8177455605726205,3
MONTAGEM - PR FUNK,0.7994568623354918,0.8045696623965973,0.889142484512553,0.4233878898930608,0.9086196772429993,3
Doja,0.9843325673699601,0.5740620847105325,0.9260949896750352,0.47521144549002553,0.822868366169235,3
Somebody (2024),0.5811573010236055,0.6301856688427918,0.8576241712857297,0.4233309523070075,0.8478142021179664,3
Whatever,0.5842907875496134,0.778512284049477,0.5663514835343983,0.3093936664699732,0.8581003097981251,3
Ghetto Fabulous,0.23334029663672443,0.5399870514873752,0.6424301706336267,0.5687184902222637,0.825885354445502,0
For All The Dogs,0.11531230415709212,0.6732805638014909,0.667427453537659,0.45896870503224735,0.7996436309150182,2
Deep Down (feat. Never Dull),0.8945059536243993,0.8196027652891668,0.6826431909575046,0.4022899261881839,0.887844979448033,3
Scarlet,0.3670357217463964,0.6883136666940604,0.7565482012824692,0.3870617099909936,0.8468220381881872,2
CUTE DEPRESSED,0.8548151242949654,0.9208256580991343,0.8380610803173567,0.5330859136412105,0.9303865389677447,3
BRODYAGA FUNK,0.586379778566952,0.7394262165287965,0.5804803825671122,0.42324295785583405,0.9134590074311055,3
LOVELY BASTARDS,0.6856068518905368,0.8115851104131298,0.6022171503097489,0.5280650537801381,0.8485836353696318,3
Boyz In Paris (with VINAI),0.3858366409024441,0.9689315873553564,0.6185197261167263,0.5217760385933312,0.8909429606981596,2
Watch This (ARIZONATEARS Pluggnb Remix),0.33987883852099426,0.8987771071900325,0.6815563525703727,0.4231135542511672,0.8279304270354548,2
DRIVE,0.6981407979945685,0.794547593801551,0.692424736441691,0.3714970444216695,0.8572296353291353,3
TOO COOL TO BE CARELESS,0.823480259034886,0.7825211114874955,0.810890120639061,0.41289584562667586,0.8270192560795352,3
Automotivo Bibi Fogosa,0.7775224566534363,0.8496689710743056,0.7195956961199869,0.44937213371015666,0.9050559863931805,3
Bones,0.5654898683935657,0.7434350439668149,0.7761112922508422,0.34079215710632843,0.8988397756494625,3
Tailor Swif,0.19051598078128262,0.5279605691733197,0.8315400499945657,0.151490211911343,0.8618259865956629,0
For All The Dogs,0.2249843325673699,0.6562430471899122,0.4522334528855559,0.599216331770138,0.8246502115941443,2
Atmosphere,0.7597660330060579,0.8967726934710233,0.764156069992392,0.4024607389463441,0.8809403284265092,3
Memphis Cult Vol. 6,0.28660956757885936,0.9168168306611159,0.7369851103140962,0.5524602213319254,0.9176503938283355,2
eat ya veggies,0.6939628159598912,0.8516733847933149,0.8217585045103791,0.2992018385664152,0.8780650778544963,3
2093,0.08711092542302068,0.5470024995039077,0.7619823932181284,0.36139321096928484,0.7082228116710876,0
GOOD LOYAL THOTS,0.603091706705661,0.8616954533883612,0.5717856754700575,0.5083439444289162,0.8665235790795149,2
Glockoma 2 (Deluxe),0.24796323375809484,0.6372011168593242,0.6467775241821541,0.14107063366357137,0.8335189422317615,2
GODS,0.48297472320869017,0.7664858017354215,0.575046190631453,0.5059991511123534,0.8535647032619922,2
american dream,0.31481094631293083,0.759470353718889,0.6761221606347136,0.6065250473617194,0.8412132747484157,2
Fi Kan We Kan,0.6198036348443701,0.6843048392560419,0.4804912509509836,0.5028468793026699,0.8137364083665743,3
Jiggy Forever,0.6333820764570711,0.8206049721486713,0.725029888055646,0.3204447343085189,0.8296717759734344,3
MAFFIAN,0.4286609567578859,0.529964982892329,0.7858928377350287,0.33014482851434307,0.7986514669852391,0
Lungu Boy,0.6427825360350949,0.635196703140315,0.48157808933811547,0.27746720912657746,0.9051369793670401,3
HEIS,0.8443701692082722,0.8426535230577732,0.7554613628953374,0.5163566156298851,0.8809200801830442,3
TYLA +,0.7608105285147273,0.8155939378511482,0.6782958374089773,0.23422052444692903,0.9023427217688866,3
Awuke,0.9122623772717776,0.7935453869420465,0.7500271709596782,0.34032630412952786,0.8797456820620813,3
Constantly,0.7190307081679548,0.7063533901651436,0.3424627757852407,0.7751172396658281,0.8038350173122483,3
Piece of My Heart (feat. Brent Faiyaz),0.7482765824106955,0.6492275991733798,0.7369851103140962,0.23276085178628741,0.8620892137607064,3
JUJU (feat. Shallipopi),0.5393774806768331,0.7203842861982085,0.9108792522551896,0.3353106204126422,0.8282543989308928,3
alone (Remix),0.4129935241278462,0.5209451211567873,0.5641778067601346,0.24655527604376948,0.8032478182517668,0
Dealer,0.5613118863588885,0.6522342197518938,0.46853602869253336,0.10135407931923351,0.8465790592666087,2
アイドル,0.8422811781909336,0.9368609678512084,0.5598304532116073,0.6096255577295362,0.9169619535505296,3
KICK BACK,0.2740756214748276,0.9428742090082362,0.5630909683730028,0.277902005238258,0.8686293963998625,2
ライラック,0.7785669521621056,0.7955498006610557,0.5130964025649386,0.5263672784869096,0.8849697288760201,3
青のすみか,0.6365155629830791,0.8997793140495371,0.4565808064340832,0.5370663685207617,0.8759390122906839,2
Bling-Bang-Bang-Born,0.7482765824106955,0.8236115927271852,0.8630583632213888,0.5630661407704174,0.8348958227873733,3
カーテンコール,0.7367871318153331,0.9067947620660696,0.5283121399847842,0.48085861879768527,0.895903780347055,3
晴る,0.7273866722373092,0.5720576709915233,0.6913378980545591,0.2780779941406048,0.8467815417012575,3
Nobody (from Kaiju No. 8),0.9550866931272194,0.8125873172726344,0.6891642212802955,0.47479217781090516,0.8565816915382591,3
Abyss (from Kaiju No. 8),0.1487361604345101,0.8095806966941206,0.562004129985871,0.3459268921395075,0.8874400145787354,2
絆ノ奇跡,0.4161270106538541,0.9528962776032824,0.4098467557874144,0.6300557988343325,0.8771741551420416,2
タイムパラドックス,0.7597660330060579,0.5149318799997595,0.8369742419302248,0.1750468441048894,0.865328932715087,3
Master Of Puppets (Remastered),0.5540004177982034,0.83764248876025,0.5261384632105206,0.29473482613331686,0.7888513171482375,2
Piece of Mind (2015 Remaster),0.6678504282431585,0.9098013826445834,0.24573415933050752,0.5772643042744598,0.8801506469313788,2
Vulgar Display of Power,0.703363275537915,0.705351183305639,0.4033257254646234,0.3623818545089393,0.8111648814465346,3
Toxicity,0.268853143931481,0.9358587609917038,0.38919682643190956,0.40805615081213703,0.8941826796525403,2
Korn,0.205138917902653,0.8927638660330047,0.24356048255624385,0.2268031098274274,0.8079859072225486,2
...And Justice For All,0.40045957802381443,0.6963313215700974,0.4109335941745462,0.27923227429423275,0.7820276591005731,2
Danzig,0.32630039690829327,0.7644813880164122,0.33268123030105423,0.5183080219882605,0.7819669143701785,2
Cowboys from Hell,0.4255274702318779,0.9098013826445834,0.3870231496576459,0.3446483845253994,0.7768846052604937,2
Vol. 3: The Subliminal Verses,0.171715061625235,0.983964690247926,0.32072600804260404,0.49452881559468725,0.9120416303885639,2
Metallica,0.5999582201796532,0.829624833884213,0.5630909683730028,0.3883402176051017,0.797335331160022,3
Hail to the King,0.6824733653645289,0.9178190375206204,0.5663514835343983,0.3611499321925112,0.8850709700933446,3
Follow The Leader,0.5174430749947775,0.8997793140495371,0.31963916965547223,0.2850347319274927,0.8543138882701927,2
Hellbilly Deluxe,0.5811573010236055,0.964922759917338,0.5772198674057166,0.3975330496806319,0.8419219632696865,2
Nightmare,0.2124503864633382,0.9508918638842732,0.5380936854689707,0.4231601395488474,0.8735294713183632,2
Around the Fur,0.3576352621683726,0.7825211114874955,0.4174546244973372,0.12220358810315018,0.8867110778139997,2
Lateralus,0.16858157509922705,0.7153732519006853,0.5522225845016845,0.30647432114868994,0.8009597667402354,2
The Chronic,0.6835178608731982,0.8226093858676806,0.6630800999891315,0.24153441618269716,0.884827991171766,3
Uprising,0.7639440150407353,0.7213864930577131,0.9315291816106944,0.2851123740902926,0.8002308299754998,3
Welcome to Jamrock,0.7555880509713807,0.6622562883469401,0.8445821106401477,0.14740623414805842,0.841658736104643,3
Tease Me,0.957175684144558,0.7344151822312732,0.8956635148353439,0.24263175875027176,0.7879806426792477,3
Confrontation,0.7576770419887193,0.46381933016502336,0.9456580806434083,0.39262088884747975,0.7981452608986171,3
2001,0.5195320660121161,0.7765078703304678,0.822845342897511,0.2339565410934087,0.9060279020794947,3
Life After Death (2014 Remastered Edition),0.6688949237518278,0.6983357352891066,0.915226605803717,0.23659637462861172,0.9036791058375687,3
The Miseducation of Lauryn Hill,0.48610820973469804,0.5059120182642178,0.5174437561134659,0.2676221828835264,0.7925769939457753,0
R U Still Down? [Remember Me],0.7179862126592854,0.6311878757022965,0.8858819693511574,0.24207791132229783,0.9007228622916963,3
The Infamous,0.49550866931272186,0.7875321457850186,0.7652429083795239,0.2361615785169312,0.8422661834085894,2
Operation Stackola,0.5738458324629203,0.7073555970246482,0.5706988370829257,0.6511951716927027,0.8133719399842065,2
Capital Punishment,0.8746605389596823,0.6211658071072502,0.9141397674165851,0.2375280805822127,0.8413347642092049,3
Ready to Die (The Remaster),0.7858784207227908,0.8196027652891668,0.902184545158135,0.24758015259273064,0.8793812136797134,3
The Chronic,0.6835178608731982,0.8226093858676806,0.6630800999891315,0.24153441618269716,0.884827991171766,3
Enter The Wu-Tang (36 Chambers) [Expanded Edition],0.5592228953415499,0.5149318799997595,0.49244647320943374,0.68739712413429,0.7392026241723532,2
Black Sunday,0.7722999791100897,0.6121459453717085,0.9108792522551896,0.27988446846175347,0.7609289894101687,3
ATLiens,0.6041362022143304,0.7354173890907779,0.9337028583849581,0.2526579500398563,0.9159697896207505,3
Illmatic,0.8955504491330686,0.9118057963635927,0.6587327464406042,0.18565276354338128,0.8785105392107235,3
Bootlegs And B-Sides,0.7712554836014204,0.7364195959502825,0.9510922725790674,0.27503959750302803,0.8382975276894731,3
Me Against The World,0.305410486734907,0.5409892583468799,0.7761112922508422,0.18573558185036804,0.8290845769129529,0
The Infamous,0.22080635053269268,0.7043489764461344,0.8195848277361155,0.24118761452219017,0.8705124830420963,2
Life After Death (2014 Remastered Edition),0.913306872780447,0.8857484180164723,0.8543636561243342,0.2914376222864064,0.8820742300605424,3
People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),0.7461875913933569,0.6672673226444632,0.8576241712857297,0.25068066296054753,0.8407475651487235,3
Strictly 4 My N.I.G.G.A.Z...,0.5905577606016293,0.7334129753717686,0.5859145745027713,0.6423439651334928,0.8313118836940896,2
Back In Black,0.7576770419887193,0.7684902154544307,0.5141832409520704,0.4095831133472055,0.8617652418652683,3
Songs From The Big Chair (Super Deluxe Edition),0.5278880300814706,0.7965520075205603,0.6369959786979675,0.3304191641562368,0.7284103104055724,2
The Essential Journey,0.46208481303530385,0.8035674555370927,0.4696228670796652,0.3675994078491051,0.8294287970518559,2
Toto IV,0.7336536452893252,0.37362071280960674,0.6652537767633953,0.23026595028831126,0.6075485451637072,3
Back In Black,0.7660330060580739,0.7013423558676205,0.2729051190088034,0.7254573123388925,0.8583432887197037,3
Born In The U.S.A.,0.48610820973469804,0.9438764158677407,0.5087490490164113,0.5201559054629028,0.8591127219713691,2
Slippery When Wet,0.8172132859828702,0.9609139324793194,0.5239647864362569,0.3860006004327257,0.9136412416222894,3
Reckless (30th Anniversary / Deluxe Edition),0.7775224566534363,0.8356380750412408,0.48918595804803827,0.47050115428015366,0.8476724644137122,3
Combat Rock (Remastered),0.8255692500522246,0.83764248876025,0.7435061406368872,0.3371895607524043,0.8424079211128436,3
Hot Space (2011 Remaster),0.4516398579486108,0.7133688381816761,0.6652537767633953,0.33941530275267356,0.8150727924352563,2
I Love Rock 'N' Roll (Expanded Edition),0.910173386254439,0.7173776656196945,0.5174437561134659,0.23886352578237424,0.87156539170227,3
Tattoo You (2009 Re-Mastered),0.9832880718612909,0.9338543472726946,0.6217802412781219,0.3840647225069102,0.8894445906817585,3
1984 (Remastered),0.7994568623354918,0.8366402819007455,0.5576567764373437,0.42314461111628726,0.8473889890052039,3
Full Moon Fever,0.5675788594109044,0.44978843413195857,0.6130855341810671,0.18712278849239622,0.7033429849960517,0
The Final Countdown (Expanded Edition),0.16544808857321913,0.8446579367767825,0.5109227257906749,0.3593796908806693,0.833437949257902,2
Back In Black,0.28556507207019005,0.8747241425619213,0.35876535159221823,0.30298559996687263,0.8767691902727439,2
Ghost In The Machine (Remastered 2003),0.4171715061625234,0.7694924223139353,0.5424410390174981,0.1743170077745686,0.7708911251948894,2
Building The Perfect Beast,0.9164403593064548,0.5500091200824215,0.4967938267579611,0.6662163421224263,0.6950817016623809,3
"""Heroes"" (2017 Remaster)",0.4234384792145393,0.759470353718889,0.4674491903054016,0.33065726678882373,0.8418814667827568,2
Born In The U.S.A.,0.5790683100062669,0.953898484462787,0.36854689707640476,0.38231518577181495,0.8509729280984876,2
Full Moon Fever,0.9770210988092749,0.4788524330575928,0.7685034235409194,0.340528173752808,0.7002247555024603,3
Hysteria (Super Deluxe),0.5623563818675579,0.9549006913222917,0.22617106836213458,0.19025953186951977,0.8741166703788448,2
Slippery When Wet,0.23856277418007102,0.8045696623965973,0.2109553309422889,0.5269521827800037,0.8927855508534636,2
1984 (Remastered),0.44015040735324834,0.9799558628099074,0.5076622106292794,0.4810449599884055,0.8632433636382045,2
Reckless (30th Anniversary / Deluxe Edition),0.6323375809484019,0.8125873172726344,0.5457015541788935,0.40559230617928094,0.8486443801000264,3
Combat Rock (Remastered),0.8736160434510131,0.8737219357024167,0.8021954135420063,0.42264770127436674,0.8371028813250452,3
Piece of Mind (2015 Remaster),0.6678504282431585,0.9098013826445834,0.24573415933050752,0.5772643042744598,0.8801506469313788,2
The Game (Deluxe Remastered Version),0.7597660330060579,0.5289627760328244,0.9489185958048039,0.319590670517718,0.8422661834085894,3
Rio (Collector's Edition),0.6845623563818676,0.813589524132139,0.6869905445060318,0.4106545751938467,0.8159434669042461,3
Hatful of Hollow,0.72634217672864,0.9318499335536853,0.36854689707640476,0.73804569500088,0.8364346892907042,3
Songs From The Big Chair,0.489241696260706,0.9438764158677407,0.4913596348223019,0.25713531476132806,0.7625893453742889,2
Bon Jovi,0.5989137246709838,0.9007815209090417,0.4522334528855559,0.5394215141256975,0.8858201551015451,2
Frontiers (2023 Remaster),0.355546271151034,0.961916139338824,0.44571242256276483,0.4320786359824839,0.8759390122906839,2
Born In The U.S.A.,0.9905995404219761,0.961916139338824,0.5598304532116073,0.3584686895038149,0.8739749326745906,3
Crimes Of Passion,0.9550866931272194,0.581077532727065,0.7413324638626235,0.409795335258859,0.7900662117561302,3
Danzig,0.32630039690829327,0.7644813880164122,0.33268123030105423,0.5183080219882605,0.7819669143701785,2
Bella Donna (2016 Remastered),0.6563609776477961,0.805571869256102,0.5783067057928485,0.3272617162023665,0.8255208860631341,3
Diesel And Dust,0.27720910800083554,0.4277398832228567,0.7543745245082055,0.36723707775603803,0.7483143337315489,0
Zenyatta Mondatta (Remastered 2003),0.5101316064340923,0.5069142251237224,0.8043690903162699,0.47660382827624054,0.7826958511349141,3
American Fool,0.9832880718612909,0.7384240096692918,0.7891533528964243,0.3996759733739143,0.8658756352886389,3
Hysteria,0.6574054731564654,0.8476645573552963,0.6522117161178133,0.3042434030042342,0.8617854901087332,3
Call Me,0.776477961144767,0.8346358681817362,0.5370068470818389,0.48878847169166756,0.8383177759329379,3
Licensed To Ill,0.4067265510758303,0.8596910396693519,0.4826649277252472,0.44195471909065503,0.8458298742584082,2
Open Up And Say...Ahh! (20th Anniversary Edition),0.27616461249216623,0.6331922894213058,0.5130964025649386,0.47591540109941305,0.8607933261789541,2
SPIDER,0.7075412575725923,0.6923224941320788,0.8304532116074338,0.37127447022164245,0.825055176463442,3
Bolide Noir,0.7211196991852934,0.7815189046279909,0.7228562112813823,0.4487975817054361,0.863830562698686,3
LA MELO EST GANGX,0.5665343639022351,0.6943269078510881,0.698945766764482,0.20570514612255042,0.8732662441533199,3
Rockstar,0.5623563818675579,0.6291834619832872,0.6619932616019998,0.47527873536445236,0.8783080567760748,3
Armageddon - The 1st Album,0.3482348025903488,0.7484460782643381,0.7456798174111509,0.37185937451473644,0.8866908295705349,2
Armageddon - The 1st Album,0.4547733444746187,0.7875321457850186,0.6913378980545591,0.22650806960878705,0.931844412497216,2
16 Fantasy,0.8830165030290369,0.5981150493386437,0.7728507770894467,0.6304026004948393,0.8740761738919149,3
SPOT!,0.9153958637977856,0.7835233183470002,0.8869688077382892,0.3095644792281334,0.8942434243829349,3
How Sweet,0.7597660330060579,0.8967726934710233,0.8087164438647972,0.39733118005735174,0.9148358879867172,3
BABYMONS7ER,0.45059536243994147,0.7294041479337501,0.777198130637974,0.47521662163421224,0.8704719865551664,2
BABYMONS7ER,0.7628995195320659,0.5009009839666947,0.8826214541897619,0.27809869871735154,0.7976593030554601,3
DREAM( )SCAPE,0.36912471276373504,0.7755056634709631,0.8065427670905336,0.3194353861921178,0.9003381456658636,2
Drama - The 4th Mini Album,0.3639022352203885,0.8737219357024167,0.6359091403108357,0.42850192034949325,0.9421305201773748,2
Die With A Smile,0.5278880300814706,0.5931040150411205,0.5022280186936202,0.5680145346128762,0.8158422256869218,2
APT.,0.9498642155838728,0.7845255252065048,0.7804586457993696,0.5217294532956509,0.8826614291210239,3
HIT ME HARD AND SOFT,0.42657196574054723,0.5079164319832271,0.7478534941854146,0.2937254780169157,0.7673679308320005,0
The Secret of Us (Deluxe),0.3576352621683726,0.8095806966941206,0.5380936854689707,0.3122043127633363,0.8888978881082068,2
MUSE,0.8443701692082722,0.7574659399998798,0.6532985545049451,0.3509529281447665,0.8975236398242453,3
Happy - :') (Remixes),0.3001880091915604,0.7123666313221714,0.4652755135311379,0.5108284936385188,0.8878652276914979,2
Sailor Song,0.2542302068101107,0.4137089871897919,0.4728833822410607,0.24175699038272414,0.7620831392876669,0
Short n' Sweet,0.7221641946939626,0.9087991757850787,0.6685142919247907,0.33506216549168194,0.8905784923157917,3
Tu Boda,0.46104031752663455,0.6522342197518938,0.6902510596674273,0.3334265039286935,0.8322230546500092,2
HIT ME HARD AND SOFT,0.10068936703572173,0.24734264851202348,0.4435387457885012,0.5169363437787924,0.7302933970478063,0
Short n' Sweet,0.7085857530812616,0.7775100771899723,0.6956852516030865,0.2884716916674431,0.866361593131796,3
Timeless,0.5644453728848965,0.7233909067767224,0.7717639387023149,0.3713417600960693,0.8622511997084255,3
"Good Luck, Babe!",0.7890119072487988,0.5830819464460743,0.6967720899902183,0.3544623539033304,0.8526332840626076,3
Cosa Nuestra,0.3273448924169626,0.5640400161154863,0.8413215954787522,0.29388076234251587,0.8600643894142185,0
Merry Christmas,0.3346563609776477,0.6281812551237826,0.3011629170742311,0.5281789289522449,0.8222001741348939,2
The Singles: Echoes from the Edge of Heaven,0.9456862335491957,0.5991172561981484,0.7326377567655689,0.30798057910701165,0.8067102678842611,3
Fireworks & Rollerblades,0.1978274493419678,0.47183698504106036,0.4489729377241604,0.29398946137043597,0.8580598133111954,0
Si Antes Te Hubiera Conocido,0.7911008982661374,0.6692717363634725,0.9402238887077492,0.4130304253755292,0.8357260007694334,3
From Zero,0.8109463129308544,0.8737219357024167,0.44245190740136947,0.7033500005176145,0.9056026889667322,3
Short n' Sweet,0.6177146438270315,0.5870907738840928,0.6696011303119226,0.3042692837251674,0.8500820053860328,3
The Secret of Us,0.32212241487361604,0.4066935391732595,0.5120095641778067,0.35046637059121927,0.8213092514224392,0
Strange Trails,0.07332358470858574,0.36961188537158823,0.4228888164329964,0.6514953880555299,0.7806710267884263,0
Cosa Nuestra,0.45999582201796524,0.6281812551237826,0.6826431909575046,0.5571239272441175,0.8725778038755139,2
I Love You.,0.38479214539377476,0.8085784898346159,0.601130311922617,0.39246042837769296,0.9164152509769778,2
AM,0.469396281595989,0.4177178146278104,0.44027823062710575,0.09987887822603192,0.7840929799339909,0
I've Tried Everything But Therapy (Part 1),0.221850846041362,0.6051304973551761,0.5457015541788935,0.5781131919210742,0.8840383096766357,2
Flower Boy,0.6166701483183621,0.5600311886774678,0.5424410390174981,0.15697174860502922,0.786583513880171,3
Parachutes,0.2667641529141424,0.6622562883469401,0.40223888707749156,0.6477426835201923,0.8269787595926055,2
CHROMAKOPIA,0.662627950699812,0.813589524132139,0.48483860449951094,0.1649016014990114,0.8926033166622797,3
24K Magic,0.8673490703989971,0.5610333955369725,0.8630583632213888,0.4442891601188443,0.8728612792840222,3
Unorthodox Jukebox,0.8746605389596823,0.6993379421486112,0.725029888055646,0.4956779196041285,0.8889788810820662,3
Short n' Sweet,0.6751618968038438,0.7284019410742455,0.7391587870883599,0.24202614988043109,0.8524712981148886,3
CHROMAKOPIA,0.16858157509922705,0.5560223612394494,0.36202586675361376,0.24758015259273064,0.8375078461943428,0
FOUR (Deluxe),0.355546271151034,0.5209451211567873,0.6663406151505271,0.37148669213329616,0.8164496729908681,0
Merry Christmas From Brenda Lee,0.8871944850637141,0.4708347781815557,0.5859145745027713,0.09759102249552265,0.7962621742563833,3
The Idol Episode 4 (Music from the HBO Original Series),0.16753707959055775,0.6412099442973428,0.22291055320073905,0.18942617265546552,0.8473484925182742,2
Doo-Wops & Hooligans,0.41194902861917687,0.8426535230577732,0.6261275948266493,0.3146526289636325,0.8643975135157026,2
"Where I've Been, Isn't Where I'm Going",0.5947357426363066,0.7073555970246482,0.7206825345071187,0.16945143223909642,0.8749670966043697,3
THE FIRST TIME,0.09442239398370586,0.7584681468593844,0.4598413215954787,0.48835367557998705,0.880454370583352,2
Dizzy up the Girl,0.48819720075203665,0.7163754587601899,0.27833931094446257,0.5574344958953177,0.8098689938647824,2
Hybrid Theory (Bonus Edition),0.3868811364111134,0.8657042808263797,0.5402673622432345,0.29457954180771667,0.8544556259744468,2
Unreal Unearth: Unaired,0.9717986212659284,0.6442165648758567,0.7402456254754917,0.35608248703375883,0.8630408812035557,3
Short n' Sweet,0.6375600584917485,0.7263975273552362,0.6239539180523855,0.4258517345259169,0.8871160426832974,3
Dream Your Life Away (Deluxe Edition),0.4746187591393356,0.732410768512264,0.46092815998261055,0.2765199747404164,0.8377305768724564,2
From Zero,0.47879674117401283,0.929845519834676,0.5565699380502118,0.41257492468710205,0.8978881082066132,2
INCÓMODO,0.9394192604971798,0.5139296731402548,0.7456798174111509,0.3193836247502511,0.7887298276874483,3
INCÓMODO,0.946730729057865,0.6903180804130695,0.7228562112813823,0.37255815397993725,0.8280519164962441,3
Santa Tell Me,0.5874242740756214,0.6221680139667548,0.5065753722421475,0.7434806463968862,0.824204750237917,2
Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),0.8109463129308544,0.4247332626443428,0.7554613628953374,0.369954553454041,0.8019519306700145,3
eternal sunshine,0.27720910800083554,0.6472231854543705,0.6369959786979675,0.3499591084609253,0.804563954076984,2
MICRODOSIS,0.4537288489659494,0.7905387663635326,0.7587218780567329,0.22608880192966657,0.9032538927248063,2
nadie sabe lo que va a pasar mañana,0.32943388343430113,0.7795144909089816,0.9260949896750352,0.24754909572761064,0.9277947638042401,2
BUBALU,0.7618550240233966,0.7875321457850186,0.784805999347897,0.33001542490967634,0.8677992184178024,3
EL ÚLTIMO TOUR DEL MUNDO,0.39941508251514507,0.4117045734707826,0.5706988370829257,0.6299470998064123,0.8285986190697958,0
El Amor En Los Tiempos Del Perreo,0.8506371422602882,0.805571869256102,0.8271926964460383,0.3248030477136971,0.8269990078360703,3
Tiroteo (Remix),0.5968247336536452,0.5229495348757965,0.75111400934681,0.32193028769009396,0.8312106424767652,3
Sobre El Amor Y Sus Efectos Secundarios,0.7743889701274284,0.8897572454544909,0.6065645038582762,0.4282638177169064,0.8808390872091847,3
Tacones Rojos,0.9373302694798412,0.8576866259503426,0.7489403325725463,0.3871704090189137,0.9020997428473081,3
@dannocean,0.24691873824942553,0.6742827706609956,0.4283230083686556,0.22686004741348076,0.8589304877801852,2
Un Verano Sin Ti,0.24900772926676415,0.6873114598345558,0.6391696554722313,0.16406306614077043,0.8569866564075568,2
Un Verano Sin Ti,0.5393774806768331,0.5961106356196344,0.7804586457993696,0.30947130863277333,0.8358272419867577,3
Un Verano Sin Ti,0.9404637560058491,0.589095187603102,0.8837082925768938,0.4853773926726503,0.8462348391277058,3
Un Verano Sin Ti,0.4161270106538541,0.49889657024768536,0.8880556461254211,0.3819166226694411,0.8212282584485797,0
Un Verano Sin Ti,0.7461875913933569,0.6913202872725742,0.8478426258015432,0.5370715446649483,0.8829246562860673,3
Un Verano Sin Ti,0.44015040735324834,0.6171569796692317,0.8021954135420063,0.28385457105293127,0.7661935327110374,2
PROVENZA,0.5226655525381241,0.5169362937187688,0.88153461580263,0.32492209902999064,0.8112053779334644,3
Inolvidable,0.7420096093586797,0.5439958789253938,0.848929464188675,0.47463689348530497,0.8732662441533199,3
DESPECHÁ,0.7785669521621056,0.6241724276857641,0.9347896967720899,0.423434475190741,0.8412740194788103,3
"Quevedo: Bzrp Music Sessions, Vol. 52",0.5435554627115103,0.7835233183470002,0.6109118574068035,0.41306148224064926,0.860975560370138,2
Sin Miedo (del Amor y Otros Demonios) ∞,0.5466889492375182,0.5249539485948058,0.6456906857950222,0.18498504094330054,0.7907546520339361,3
AURORA,0.27720910800083554,0.5870907738840928,0.29029453320291276,0.7336977338840751,0.8120153076720595,2
Gato de Noche,0.603091706705661,0.6632584952064446,0.9054450603195304,0.2367775396751452,0.8944661550610485,3
un x100to,0.556089408815542,0.7253953204957316,0.5543962612759481,0.18057496609625556,0.8907809747504405,2
Si No Estás,0.5163985794861081,0.42172664206582894,0.5196174328877295,0.2587658001801299,0.7967481320995404,0
FERXXOCALIPSIS,0.6574054731564654,0.6662651157849585,0.868492555157048,0.2684244852324607,0.8766881972988845,3
THE GOAT,0.09024441194902862,0.5349760171898521,0.8402347570916203,0.2365083801774383,0.8151132889221862,0
My Turn (Deluxe),0.5581783998328805,0.5429936720658891,0.9423975654820127,0.44984833897533044,0.8707757102071396,3
ASTROWORLD,0.43492792980990175,0.7314085616527594,0.842408433865884,0.552687971676139,0.8981108388847269,2
On Me,0.47357426363066635,0.5650422229749908,0.8663188783827844,0.15393852811163905,0.8458501225018731,3
Die A Legend,0.3492792980990181,0.5770687052890464,0.7728507770894467,0.6104226839342837,0.7334723712717923,2
El Dorado,0.7336536452893252,0.7173776656196945,0.6978589283773502,0.2214095675849147,0.8989815133537167,3
B4 The Storm,0.4516398579486108,0.6592496677684261,0.8054559287034018,0.47522179777839896,0.8489481037519996,2
UTOPIA,0.17902653018592019,0.883744004297463,0.5543962612759481,0.516610246695032,0.9170834430113188,2
Drip Harder,0.37643618132442025,0.6632584952064446,0.9108792522551896,0.33270701988674595,0.8335391904752264,2
Harder Than Ever,0.556089408815542,0.3465611276029817,0.9826105858058904,0.37125894178908253,0.7848219166987265,0
